Customer_ID,Age_Group,Gender,City_Tier,Income_Level,Connection_Type,Booking_Method,Booking_Frequency,Delivery_Days,Complaint,Overall_Satisfaction
1602,36-50,Prefer not to say,Tier 2,1L+,Domestic,Website,Monthly,5,1,1
1603,26-35,Female,Tier 1,50k-1L,Domestic,Mobile App,Monthly,1,0,5
1604,18-25,Female,Tier 1,20k-50k,Domestic,Call,3-6 months,3,1,4
1605,50+,Prefer not to say,Tier 3,1L+,Domestic,Website,3-6 months,2,0,4
1606,36-50,Male,Tier 3,50k-1L,Domestic,Call,Monthly,4,1,1
1607,26-35,Male,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,2,0,4
1608,18-25,Female,Tier 1,<20k,Domestic,Agent,3-6 months,2,1,5
1609,26-35,Female,Tier 1,<20k,Domestic,Mobile App,2-3 months,2,0,4
1610,36-50,Male,Tier 1,20k-50k,Commercial,Mobile App,Monthly,1,0,5
1611,18-25,Prefer not to say,Tier 1,50k-1L,Commercial,Agent,3-6 months,2,1,5
1612,26-35,Female,Tier 3,20k-50k,Commercial,Agent,3-6 months,3,1,2
1613,50+,Male,Tier 1,<20k,Domestic,Agent,Monthly,3,1,3
1614,18-25,Female,Tier 2,<20k,Domestic,Website,2-3 months,6,1,1
1615,26-35,Prefer not to say,Tier 1,50k-1L,Domestic,Agent,Monthly,4,1,2
1616,36-50,Male,Tier 3,<20k,Domestic,Agent,2-3 months,4,1,3
1617,36-50,Female,Tier 2,20k-50k,Commercial,Agent,3-6 months,2,1,5
1618,18-25,Prefer not to say,Tier 3,<20k,Commercial,Mobile App,2-3 months,1,0,5
1619,26-35,Female,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,0,4
1620,18-25,Prefer not to say,Tier 2,50k-1L,Domestic,Agent,Monthly,6,1,1
1621,18-25,Prefer not to say,Tier 1,50k-1L,Domestic,Call,3-6 months,6,1,1
1622,26-35,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,2,0,3
1623,26-35,Prefer not to say,Tier 2,<20k,Commercial,Mobile App,Monthly,2,0,4
1624,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,0,4
1625,26-35,Prefer not to say,Tier 1,<20k,Domestic,Call,Monthly,5,1,1
1626,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,Monthly,2,1,4
1627,18-25,Male,Tier 2,1L+,Domestic,Website,2-3 months,6,1,1
1628,18-25,Prefer not to say,Tier 2,<20k,Domestic,Agent,Monthly,2,1,4
1629,36-50,Prefer not to say,Tier 2,1L+,Commercial,Agent,3-6 months,3,1,4
1630,26-35,Female,Tier 1,<20k,Domestic,Mobile App,Monthly,1,0,5
1631,36-50,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,0,5
1632,36-50,Male,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,0,5
1633,50+,Male,Tier 1,1L+,Domestic,Call,Monthly,5,1,2
1634,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,0,4
1635,18-25,Male,Tier 1,20k-50k,Domestic,Call,2-3 months,3,1,4
1636,36-50,Prefer not to say,Tier 1,1L+,Domestic,Call,3-6 months,3,1,2
1637,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,3,0,3
1638,18-25,Female,Tier 1,20k-50k,Domestic,Website,2-3 months,6,1,1
1639,18-25,Female,Tier 1,20k-50k,Domestic,Call,2-3 months,5,1,2
1640,26-35,Female,Tier 1,50k-1L,Domestic,Mobile App,Monthly,3,0,2
1641,50+,Female,Tier 1,<20k,Domestic,Mobile App,3-6 months,1,0,5
1642,18-25,Female,Tier 1,<20k,Domestic,Call,2-3 months,6,1,1
1643,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,3,0,2
1644,26-35,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,0,5
1645,18-25,Male,Tier 1,1L+,Domestic,Call,2-3 months,2,1,5
1646,36-50,Prefer not to say,Tier 2,1L+,Commercial,Website,3-6 months,6,1,1
1647,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,2,0,4
1648,50+,Female,Tier 3,50k-1L,Domestic,Website,Monthly,4,1,2
1649,18-25,Prefer not to say,Tier 2,50k-1L,Commercial,Agent,2-3 months,3,1,3
1650,26-35,Female,Tier 2,<20k,Domestic,Mobile App,3-6 months,2,0,4
1651,36-50,Male,Tier 2,50k-1L,Domestic,Agent,Monthly,5,1,2
1652,26-35,Male,Tier 2,<20k,Domestic,Mobile App,3-6 months,2,0,5
1653,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,2,0,4
1654,36-50,Male,Tier 1,50k-1L,Domestic,Call,3-6 months,4,1,1
1655,26-35,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,3-6 months,2,1,4
1656,36-50,Male,Tier 1,50k-1L,Domestic,Mobile App,Monthly,3,0,4
1657,26-35,Female,Tier 3,<20k,Commercial,Website,2-3 months,3,0,2
1658,36-50,Female,Tier 2,20k-50k,Domestic,Agent,Monthly,5,1,1
1659,18-25,Female,Tier 2,<20k,Domestic,Website,2-3 months,4,1,1
1660,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,2,0,4
1661,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Website,3-6 months,2,0,5
1662,36-50,Male,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,0,5
1663,50+,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,Monthly,3,0,2
1664,36-50,Female,Tier 3,<20k,Domestic,Agent,2-3 months,5,1,2
1665,36-50,Prefer not to say,Tier 2,<20k,Domestic,Agent,2-3 months,3,1,3
1666,26-35,Male,Tier 2,20k-50k,Domestic,Call,2-3 months,3,1,3
1667,50+,Prefer not to say,Tier 3,1L+,Domestic,Mobile App,Monthly,3,0,3
1668,18-25,Male,Tier 1,<20k,Domestic,Mobile App,3-6 months,1,0,5
1669,36-50,Prefer not to say,Tier 3,50k-1L,Domestic,Call,Monthly,5,1,2
1670,50+,Male,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,3,0,4
1671,26-35,Male,Tier 2,20k-50k,Domestic,Call,Monthly,4,1,2
1672,18-25,Female,Tier 2,50k-1L,Domestic,Mobile App,Monthly,3,0,4
1673,50+,Male,Tier 1,50k-1L,Domestic,Website,2-3 months,2,0,3
1674,18-25,Female,Tier 1,20k-50k,Domestic,Call,3-6 months,4,1,3
1675,18-25,Female,Tier 2,20k-50k,Domestic,Agent,Monthly,6,1,1
1676,18-25,Female,Tier 3,<20k,Domestic,Website,Monthly,3,0,2
1677,36-50,Prefer not to say,Tier 2,1L+,Domestic,Call,3-6 months,5,1,2
1678,36-50,Prefer not to say,Tier 1,1L+,Domestic,Mobile App,Monthly,1,0,5
1679,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,2,0,5
1680,26-35,Prefer not to say,Tier 1,<20k,Domestic,Agent,2-3 months,4,1,1
1681,50+,Male,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,2,0,3
1682,26-35,Male,Tier 2,<20k,Domestic,Call,3-6 months,4,1,3
1683,18-25,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,2-3 months,3,0,2
1684,18-25,Male,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,0,5
1685,36-50,Male,Tier 1,1L+,Domestic,Call,Monthly,2,1,5
1686,18-25,Female,Tier 3,1L+,Domestic,Website,Monthly,5,1,1
1687,50+,Female,Tier 1,50k-1L,Domestic,Call,3-6 months,3,1,2
1688,18-25,Female,Tier 2,<20k,Commercial,Website,Monthly,2,0,5
1689,18-25,Female,Tier 2,20k-50k,Commercial,Website,2-3 months,4,1,1
1690,50+,Male,Tier 1,20k-50k,Domestic,Mobile App,Monthly,3,0,4
1691,26-35,Prefer not to say,Tier 1,50k-1L,Domestic,Mobile App,Monthly,3,0,4
1692,26-35,Male,Tier 2,50k-1L,Domestic,Agent,3-6 months,6,1,1
1693,50+,Male,Tier 2,20k-50k,Domestic,Agent,2-3 months,6,1,1
1694,36-50,Male,Tier 2,20k-50k,Domestic,Call,Monthly,4,1,2
1695,18-25,Female,Tier 2,<20k,Domestic,Website,Monthly,6,1,1
1696,50+,Female,Tier 3,20k-50k,Commercial,Mobile App,3-6 months,1,0,5
1697,18-25,Female,Tier 2,20k-50k,Commercial,Mobile App,3-6 months,1,0,5
1698,36-50,Prefer not to say,Tier 2,<20k,Domestic,Call,2-3 months,3,1,2
1699,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,2,0,4
1700,50+,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,0,5
1701,18-25,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,2,0,5
1702,26-35,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,3-6 months,2,0,4
1703,36-50,Male,Tier 2,<20k,Domestic,Call,2-3 months,6,1,1
1704,36-50,Male,Tier 1,20k-50k,Domestic,Agent,3-6 months,2,1,4
1705,36-50,Female,Tier 2,20k-50k,Domestic,Agent,2-3 months,2,1,3
1706,50+,Female,Tier 1,20k-50k,Domestic,Call,2-3 months,4,1,1
1707,36-50,Prefer not to say,Tier 1,20k-50k,Commercial,Mobile App,Monthly,3,0,3
1708,26-35,Female,Tier 1,20k-50k,Domestic,Call,Monthly,3,1,4
1709,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,3,0,3
1710,26-35,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,2,0,5
1711,18-25,Female,Tier 1,50k-1L,Domestic,Mobile App,Monthly,1,0,5
1712,18-25,Female,Tier 2,20k-50k,Domestic,Agent,3-6 months,2,1,3
1713,18-25,Male,Tier 2,<20k,Domestic,Website,Monthly,2,0,3
1714,18-25,Male,Tier 1,20k-50k,Commercial,Call,2-3 months,4,1,3
1715,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Agent,Monthly,4,1,2
1716,50+,Female,Tier 2,1L+,Domestic,Mobile App,3-6 months,1,0,5
1717,50+,Male,Tier 2,50k-1L,Domestic,Call,2-3 months,5,1,1
1718,36-50,Prefer not to say,Tier 2,1L+,Commercial,Agent,Monthly,5,1,2
1719,26-35,Prefer not to say,Tier 2,1L+,Domestic,Mobile App,2-3 months,3,0,3
1720,18-25,Female,Tier 1,20k-50k,Domestic,Mobile App,Monthly,3,0,4
1721,26-35,Female,Tier 1,20k-50k,Domestic,Agent,3-6 months,4,1,2
1722,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,Monthly,5,1,1
1723,36-50,Male,Tier 3,1L+,Domestic,Agent,2-3 months,6,1,1
1724,26-35,Prefer not to say,Tier 1,50k-1L,Domestic,Agent,2-3 months,5,1,1
1725,26-35,Female,Tier 1,<20k,Domestic,Website,2-3 months,5,1,1
1726,26-35,Male,Tier 3,50k-1L,Domestic,Mobile App,Monthly,3,0,3
1727,50+,Male,Tier 3,<20k,Domestic,Mobile App,Monthly,2,0,5
1728,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,2,0,3
1729,26-35,Female,Tier 1,<20k,Domestic,Mobile App,3-6 months,3,0,4
1730,26-35,Prefer not to say,Tier 1,50k-1L,Domestic,Call,3-6 months,2,1,5
1731,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Call,3-6 months,3,1,2
1732,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Call,2-3 months,5,1,2
1733,36-50,Male,Tier 1,<20k,Commercial,Mobile App,2-3 months,3,0,4
1734,50+,Male,Tier 2,20k-50k,Commercial,Website,2-3 months,4,1,2
1735,18-25,Female,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,2,0,5
1736,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,2,0,3
1737,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Agent,Monthly,3,1,4
1738,36-50,Prefer not to say,Tier 2,<20k,Commercial,Agent,2-3 months,2,1,4
1739,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,Monthly,3,0,4
1740,36-50,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,2,0,3
1741,50+,Male,Tier 1,50k-1L,Domestic,Call,3-6 months,2,1,4
1742,26-35,Male,Tier 1,<20k,Commercial,Mobile App,3-6 months,1,0,5
1743,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,3,0,2
1744,36-50,Prefer not to say,Tier 1,<20k,Domestic,Call,3-6 months,6,1,1
1745,26-35,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,1,0,5
1746,26-35,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,3,0,4
1747,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,3,0,3
1748,18-25,Male,Tier 2,1L+,Domestic,Website,3-6 months,6,1,1
1749,36-50,Prefer not to say,Tier 1,1L+,Domestic,Website,3-6 months,3,0,3
1750,36-50,Female,Tier 1,20k-50k,Commercial,Mobile App,Monthly,2,0,5
1751,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,3,0,2
1752,50+,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,3,0,2
1753,26-35,Male,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,1,0,4
1754,36-50,Prefer not to say,Tier 2,<20k,Domestic,Call,3-6 months,2,1,3
1755,18-25,Male,Tier 2,50k-1L,Domestic,Call,Monthly,6,1,1
1756,50+,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,0,4
1757,18-25,Male,Tier 2,<20k,Domestic,Mobile App,Monthly,3,0,3
1758,18-25,Female,Tier 2,20k-50k,Commercial,Mobile App,Monthly,3,0,3
1759,36-50,Female,Tier 2,20k-50k,Commercial,Mobile App,2-3 months,1,0,5
1760,36-50,Male,Tier 3,20k-50k,Commercial,Mobile App,3-6 months,3,0,4
1761,50+,Prefer not to say,Tier 2,<20k,Domestic,Call,Monthly,5,1,1
1762,36-50,Male,Tier 3,<20k,Domestic,Call,3-6 months,6,1,1
1763,36-50,Prefer not to say,Tier 2,<20k,Domestic,Call,2-3 months,4,1,2
1764,36-50,Male,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,1,0,5
1765,18-25,Prefer not to say,Tier 1,50k-1L,Domestic,Call,Monthly,6,1,1
1766,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,0,4
1767,26-35,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,2-3 months,3,0,3
1768,18-25,Male,Tier 3,<20k,Domestic,Call,2-3 months,4,1,3
1769,36-50,Female,Tier 1,1L+,Domestic,Mobile App,3-6 months,2,0,3
1770,18-25,Prefer not to say,Tier 3,20k-50k,Domestic,Call,3-6 months,3,1,3
1771,36-50,Prefer not to say,Tier 3,20k-50k,Domestic,Agent,Monthly,4,1,1
1772,36-50,Prefer not to say,Tier 1,<20k,Domestic,Website,Monthly,4,1,3
1773,18-25,Prefer not to say,Tier 3,50k-1L,Domestic,Website,2-3 months,4,1,1
1774,50+,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,1,0,4
1775,36-50,Female,Tier 2,<20k,Commercial,Website,Monthly,4,1,2
1776,50+,Female,Tier 2,<20k,Domestic,Call,2-3 months,2,1,5
1777,26-35,Female,Tier 3,20k-50k,Commercial,Call,Monthly,5,1,1
1778,36-50,Female,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,2,0,4
1779,50+,Male,Tier 2,50k-1L,Domestic,Agent,2-3 months,4,1,1
1780,50+,Female,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,2,0,5
1781,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Agent,2-3 months,5,1,1
1782,50+,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,3-6 months,3,0,4
1783,50+,Female,Tier 1,20k-50k,Domestic,Call,3-6 months,6,1,1
1784,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,2,0,3
1785,36-50,Female,Tier 1,<20k,Domestic,Mobile App,Monthly,3,0,3
1786,50+,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,1,0,5
1787,50+,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,3,0,3
1788,50+,Male,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,2,0,5
1789,18-25,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,2,0,3
1790,26-35,Female,Tier 1,20k-50k,Domestic,Call,Monthly,2,1,5
1791,18-25,Female,Tier 2,50k-1L,Domestic,Agent,2-3 months,4,1,2
1792,26-35,Prefer not to say,Tier 3,<20k,Domestic,Call,Monthly,5,1,1
1793,36-50,Female,Tier 3,50k-1L,Domestic,Mobile App,Monthly,2,0,5
1794,36-50,Male,Tier 1,20k-50k,Commercial,Mobile App,3-6 months,3,0,3
1795,50+,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,3,0,2
1796,26-35,Female,Tier 3,1L+,Domestic,Website,2-3 months,6,1,1
1797,36-50,Prefer not to say,Tier 3,50k-1L,Domestic,Agent,Monthly,2,1,4
1798,26-35,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,3-6 months,3,0,2
1799,36-50,Female,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,0,4
1800,18-25,Prefer not to say,Tier 2,<20k,Domestic,Agent,3-6 months,6,1,1
1801,36-50,Male,Tier 3,<20k,Domestic,Agent,Monthly,3,1,2
1802,18-25,Male,Tier 2,20k-50k,Domestic,Agent,Monthly,2,1,5
1803,36-50,Prefer not to say,Tier 1,1L+,Domestic,Agent,2-3 months,6,1,1
1804,50+,Female,Tier 1,<20k,Domestic,Mobile App,3-6 months,2,0,5
1805,18-25,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,Monthly,3,0,4
1806,36-50,Male,Tier 1,<20k,Domestic,Mobile App,3-6 months,1,0,4
1807,50+,Prefer not to say,Tier 2,50k-1L,Commercial,Mobile App,Monthly,1,0,4
1808,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,0,5
1809,50+,Male,Tier 1,50k-1L,Domestic,Call,3-6 months,6,1,1
1810,26-35,Prefer not to say,Tier 1,<20k,Domestic,Mobile App,Monthly,2,0,5
1811,26-35,Prefer not to say,Tier 3,50k-1L,Commercial,Mobile App,3-6 months,3,0,4
1812,18-25,Female,Tier 3,1L+,Domestic,Mobile App,Monthly,3,0,4
1813,36-50,Female,Tier 3,50k-1L,Domestic,Mobile App,Monthly,1,0,5
1814,18-25,Male,Tier 3,20k-50k,Domestic,Mobile App,Monthly,1,0,4
1815,50+,Male,Tier 2,1L+,Domestic,Agent,3-6 months,5,1,1
1816,36-50,Male,Tier 3,<20k,Domestic,Agent,Monthly,5,1,2
1817,26-35,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,2,0,3
1818,36-50,Male,Tier 2,50k-1L,Commercial,Call,3-6 months,4,1,3
1819,26-35,Male,Tier 3,<20k,Domestic,Mobile App,2-3 months,2,0,3
1820,36-50,Male,Tier 1,20k-50k,Domestic,Call,2-3 months,6,1,1
1821,36-50,Female,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,0,5
1822,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,3,0,3
1823,50+,Male,Tier 1,20k-50k,Commercial,Agent,2-3 months,6,1,1
1824,50+,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,2,0,4
1825,18-25,Male,Tier 3,20k-50k,Domestic,Mobile App,Monthly,1,0,4
1826,18-25,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,3-6 months,2,0,3
1827,26-35,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,3,0,3
1828,50+,Female,Tier 1,<20k,Domestic,Mobile App,3-6 months,2,0,3
1829,26-35,Male,Tier 1,50k-1L,Commercial,Agent,Monthly,5,1,1
1830,18-25,Prefer not to say,Tier 3,<20k,Commercial,Call,2-3 months,4,1,1
1831,26-35,Female,Tier 2,50k-1L,Domestic,Call,2-3 months,6,1,1
1832,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,2,0,4
1833,50+,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,3,0,4
1834,36-50,Female,Tier 2,50k-1L,Commercial,Mobile App,Monthly,1,0,4
1835,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,3,0,4
1836,26-35,Male,Tier 3,20k-50k,Domestic,Call,3-6 months,2,1,4
1837,26-35,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,3-6 months,2,0,5
1838,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Agent,2-3 months,6,1,1
1839,50+,Prefer not to say,Tier 2,<20k,Commercial,Mobile App,3-6 months,3,0,2
1840,18-25,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,2,0,3
1841,26-35,Female,Tier 2,20k-50k,Domestic,Mobile App,Monthly,3,0,2
1842,26-35,Male,Tier 1,<20k,Domestic,Mobile App,Monthly,2,0,4
1843,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,2,0,5
1844,36-50,Prefer not to say,Tier 1,<20k,Domestic,Mobile App,2-3 months,1,0,4
1845,26-35,Prefer not to say,Tier 3,<20k,Domestic,Mobile App,2-3 months,3,0,3
1846,36-50,Female,Tier 2,<20k,Domestic,Call,2-3 months,6,1,1
1847,50+,Female,Tier 3,1L+,Domestic,Call,3-6 months,2,1,4
1848,50+,Male,Tier 1,<20k,Domestic,Mobile App,2-3 months,1,0,5
1849,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,0,4
1850,26-35,Male,Tier 2,<20k,Domestic,Agent,2-3 months,5,1,1
1851,36-50,Male,Tier 2,1L+,Domestic,Website,3-6 months,3,0,3
1852,18-25,Male,Tier 2,<20k,Domestic,Call,3-6 months,6,1,1
1853,26-35,Prefer not to say,Tier 2,1L+,Domestic,Mobile App,3-6 months,3,0,2
1854,18-25,Male,Tier 2,20k-50k,Domestic,Agent,Monthly,4,1,2
1855,50+,Male,Tier 1,<20k,Domestic,Call,3-6 months,2,1,4
1856,26-35,Male,Tier 1,50k-1L,Commercial,Mobile App,2-3 months,3,0,4
1857,18-25,Male,Tier 2,20k-50k,Domestic,Agent,3-6 months,2,1,4
1858,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,0,5
1859,36-50,Male,Tier 1,50k-1L,Domestic,Website,2-3 months,2,0,4
1860,18-25,Prefer not to say,Tier 1,1L+,Domestic,Agent,3-6 months,4,1,2
1861,26-35,Male,Tier 1,20k-50k,Commercial,Call,Monthly,2,1,4
1862,26-35,Female,Tier 2,20k-50k,Domestic,Agent,3-6 months,2,1,5
1863,36-50,Male,Tier 2,50k-1L,Commercial,Mobile App,Monthly,1,0,5
1864,26-35,Male,Tier 3,50k-1L,Domestic,Call,Monthly,2,1,4
1865,50+,Prefer not to say,Tier 3,50k-1L,Commercial,Agent,Monthly,3,1,3
1866,26-35,Prefer not to say,Tier 2,50k-1L,Commercial,Call,2-3 months,5,1,1
1867,26-35,Female,Tier 1,<20k,Commercial,Agent,3-6 months,3,1,2
1868,18-25,Female,Tier 1,1L+,Domestic,Agent,Monthly,5,1,1
1869,18-25,Prefer not to say,Tier 1,<20k,Domestic,Website,Monthly,3,0,2
1870,26-35,Prefer not to say,Tier 3,20k-50k,Domestic,Agent,3-6 months,5,1,1
1871,36-50,Male,Tier 2,20k-50k,Domestic,Call,2-3 months,2,1,5
1872,18-25,Prefer not to say,Tier 1,20k-50k,Commercial,Mobile App,2-3 months,3,0,2
1873,36-50,Female,Tier 2,<20k,Domestic,Agent,Monthly,4,1,3
1874,26-35,Male,Tier 2,50k-1L,Commercial,Mobile App,2-3 months,3,0,2
1875,26-35,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,2,0,5
1876,50+,Male,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,2,0,3
1877,18-25,Prefer not to say,Tier 3,50k-1L,Domestic,Agent,3-6 months,6,1,1
1878,26-35,Female,Tier 2,20k-50k,Domestic,Agent,Monthly,5,1,1
1879,50+,Male,Tier 1,<20k,Domestic,Call,3-6 months,4,1,1
1880,18-25,Male,Tier 3,<20k,Domestic,Mobile App,Monthly,1,0,4
1881,26-35,Prefer not to say,Tier 1,1L+,Commercial,Call,3-6 months,2,1,4
1882,26-35,Prefer not to say,Tier 3,<20k,Domestic,Call,3-6 months,6,1,1
1883,18-25,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,2,0,5
1884,18-25,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,0,5
1885,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,2,0,3
1886,26-35,Prefer not to say,Tier 2,<20k,Domestic,Call,3-6 months,4,1,1
1887,26-35,Female,Tier 3,20k-50k,Domestic,Call,Monthly,6,1,1
1888,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,Monthly,2,0,5
1889,36-50,Female,Tier 2,1L+,Domestic,Website,3-6 months,4,1,3
1890,18-25,Prefer not to say,Tier 3,<20k,Domestic,Mobile App,2-3 months,3,0,3
1891,26-35,Prefer not to say,Tier 3,20k-50k,Commercial,Mobile App,3-6 months,3,0,3
1892,26-35,Male,Tier 3,20k-50k,Domestic,Mobile App,3-6 months,1,0,5
1893,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,0,4
1894,36-50,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,Monthly,2,0,3
1895,18-25,Female,Tier 2,<20k,Domestic,Mobile App,3-6 months,3,0,2
1896,36-50,Female,Tier 3,<20k,Domestic,Call,2-3 months,4,1,1
1897,26-35,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,2,0,4
1898,36-50,Male,Tier 2,20k-50k,Domestic,Agent,Monthly,2,1,4
1899,50+,Female,Tier 2,20k-50k,Domestic,Call,2-3 months,3,1,4
1900,26-35,Male,Tier 2,<20k,Domestic,Mobile App,Monthly,3,0,3
1901,50+,Male,Tier 2,<20k,Domestic,Agent,3-6 months,6,1,1
1902,18-25,Female,Tier 2,<20k,Domestic,Mobile App,2-3 months,2,0,5
1903,18-25,Female,Tier 2,<20k,Domestic,Agent,3-6 months,2,1,4
1904,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Website,2-3 months,6,1,1
1905,36-50,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,2,0,4
1906,26-35,Female,Tier 2,20k-50k,Domestic,Website,3-6 months,3,0,3
1907,18-25,Male,Tier 1,20k-50k,Domestic,Agent,2-3 months,4,1,2
1908,18-25,Male,Tier 1,<20k,Domestic,Website,3-6 months,6,1,1
1909,26-35,Male,Tier 1,20k-50k,Commercial,Call,3-6 months,5,1,1
1910,18-25,Male,Tier 2,<20k,Domestic,Mobile App,Monthly,2,0,3
1911,50+,Male,Tier 1,1L+,Domestic,Agent,3-6 months,4,1,2
1912,26-35,Prefer not to say,Tier 1,50k-1L,Domestic,Mobile App,Monthly,1,0,5
1913,26-35,Female,Tier 3,1L+,Domestic,Mobile App,3-6 months,3,0,2
1914,26-35,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,1,0,4
1915,50+,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,2,0,4
1916,26-35,Male,Tier 3,20k-50k,Domestic,Call,2-3 months,2,1,5
